,Year,Month,Neighborhood,Assault,Burglary,Arrest,Disturbance,Robbery,zvhi
4429,2011,3,View Ridge,0,0,0,0,0,523400.0
4430,2012,3,View Ridge,0,0,0,1,0,534400.0
4431,2013,3,View Ridge,0,0,0,0,0,607000.0
4432,2014,3,View Ridge,0,3,0,1,0,650600.0
4433,2015,3,View Ridge,0,3,0,8,0,675500.0
4434,2010,4,View Ridge,0,0,0,0,0,544400.0
4435,2011,4,View Ridge,0,4,0,3,0,518300.0
4436,2012,4,View Ridge,0,3,1,3,0,538300.0
4437,2013,4,View Ridge,0,0,0,0,0,613700.0
4438,2014,4,View Ridge,0,2,0,0,0,648400.0
4439,2015,4,View Ridge,0,4,0,4,0,689900.0
4440,2010,5,View Ridge,0,0,0,0,0,543800.0
4441,2011,5,View Ridge,0,4,0,2,0,516500.0
4442,2012,5,View Ridge,0,2,0,3,0,538500.0
4443,2013,5,View Ridge,0,0,0,0,0,616100.0
4444,2014,5,View Ridge,0,1,0,7,0,649000.0
4445,2015,5,View Ridge,0,5,0,5,0,702300.0
4446,2010,6,View Ridge,0,0,0,0,0,541000.0
4447,2011,6,View Ridge,0,2,0,0,0,518100.0
4448,2012,6,View Ridge,1,1,0,3,0,540500.0
4449,2013,6,View Ridge,0,0,0,0,0,618200.0
4450,2014,6,View Ridge,0,3,0,6,1,650700.0
4451,2015,6,View Ridge,0,2,0,6,1,711100.0
4452,2010,7,View Ridge,0,3,0,2,0,537100.0
4453,2011,7,View Ridge,0,2,0,5,0,522000.0
4454,2012,7,View Ridge,0,1,0,4,0,546700.0
4455,2013,7,View Ridge,0,0,0,0,0,620900.0
4456,2014,7,View Ridge,0,2,0,3,0,651700.0
4457,2015,7,View Ridge,0,4,0,6,0,721300.0
4458,2010,8,View Ridge,0,4,0,5,0,533700.0
4459,2011,8,View Ridge,0,1,0,5,0,525300.0
4460,2012,8,View Ridge,0,3,0,5,0,554400.0
4461,2013,8,View Ridge,0,0,0,0,0,624300.0
4462,2014,8,View Ridge,0,2,0,2,0,651300.0
4463,2015,8,View Ridge,1,1,0,8,0,730700.0
4464,2010,9,View Ridge,0,6,0,1,0,532000.0
4465,2011,9,View Ridge,0,1,0,3,0,525400.0
4466,2012,9,View Ridge,0,3,1,2,0,562400.0
4467,2013,9,View Ridge,0,0,0,0,0,629800.0
4468,2014,9,View Ridge,0,2,0,1,1,651500.0
4469,2015,9,View Ridge,0,3,0,2,0,738500.0
4470,2010,10,View Ridge,0,1,0,4,0,530000.0
4471,2011,10,View Ridge,0,1,0,2,0,524400.0
4472,2012,10,View Ridge,0,5,0,2,0,571700.0
4473,2013,10,View Ridge,0,5,0,3,0,635400.0
4474,2014,10,View Ridge,0,1,0,1,0,652700.0
4475,2010,11,View Ridge,0,2,1,5,0,529000.0
4476,2011,11,View Ridge,0,1,0,0,1,524600.0
4477,2012,11,View Ridge,0,3,0,1,0,578800.0
4478,2013,11,View Ridge,0,6,0,1,0,639200.0
4479,2014,11,View Ridge,0,1,0,1,0,655500.0
4480,2010,12,View Ridge,0,4,0,0,0,529800.0
4481,2011,12,View Ridge,0,4,0,1,0,523300.0
4482,2012,12,View Ridge,0,0,0,2,0,582500.0
4483,2013,12,View Ridge,0,6,0,0,0,645200.0
4484,2014,12,View Ridge,0,3,0,1,0,658300.0
4485,2010,1,Wallingford,0,0,0,0,0,501500.0
4486,2011,1,Wallingford,3,17,3,47,0,496200.0
4487,2012,1,Wallingford,11,10,1,24,0,481000.0
4488,2013,1,Wallingford,3,13,0,33,1,539600.0
4489,2014,1,Wallingford,4,25,0,31,0,600400.0
4490,2015,1,Wallingford,3,8,0,34,0,618100.0
4491,2010,2,Wallingford,0,0,0,0,0,503600.0
4492,2011,2,Wallingford,2,7,1,20,0,493100.0
4493,2012,2,Wallingford,3,6,2,22,1,483000.0
4494,2013,2,Wallingford,5,12,0,26,0,546000.0
4495,2014,2,Wallingford,1,3,0,26,0,602000.0
4496,2015,2,Wallingford,7,10,2,37,2,623000.0
4497,2010,3,Wallingford,0,0,0,0,0,504600.0
4498,2011,3,Wallingford,1,9,1,13,1,490100.0
4499,2012,3,Wallingford,4,21,1,22,1,485100.0
4500,2013,3,Wallingford,0,0,0,0,0,552000.0
4501,2014,3,Wallingford,4,17,1,23,1,602800.0
4502,2015,3,Wallingford,3,8,2,42,0,635700.0
4503,2010,4,Wallingford,0,0,0,0,0,504500.0
4504,2011,4,Wallingford,1,20,4,32,1,488900.0
4505,2012,4,Wallingford,4,12,4,38,0,487500.0
4506,2013,4,Wallingford,0,0,0,0,0,558100.0
4507,2014,4,Wallingford,2,18,1,22,1,602400.0
4508,2015,4,Wallingford,2,18,0,41,1,650000.0
4509,2010,5,Wallingford,0,0,0,0,0,502100.0
4510,2011,5,Wallingford,3,14,1,41,0,489400.0
4511,2012,5,Wallingford,4,16,1,30,0,492700.0
4512,2013,5,Wallingford,0,0,0,0,0,565500.0
4513,2014,5,Wallingford,5,28,2,43,0,602100.0
4514,2015,5,Wallingford,6,17,1,40,1,658300.0
4515,2010,6,Wallingford,0,1,0,0,0,497200.0
4516,2011,6,Wallingford,2,13,1,30,2,489300.0
4517,2012,6,Wallingford,3,17,2,45,0,499600.0
4518,2013,6,Wallingford,0,0,0,0,0,574800.0
4519,2014,6,Wallingford,3,19,0,33,0,603100.0
4520,2015,6,Wallingford,6,15,1,49,0,661700.0
4521,2010,7,Wallingford,1,9,6,26,1,493000.0
4522,2011,7,Wallingford,3,11,3,71,2,485900.0
4523,2012,7,Wallingford,6,19,1,65,0,506400.0
4524,2013,7,Wallingford,0,0,0,0,0,583200.0
4525,2014,7,Wallingford,6,19,0,62,1,603300.0
4526,2015,7,Wallingford,3,12,0,47,0,669800.0
4527,2010,8,Wallingford,4,19,4,68,1,492600.0
4528,2011,8,Wallingford,3,22,0,41,0,482600.0
4529,2012,8,Wallingford,2,5,0,51,0,511800.0
4530,2013,8,Wallingford,0,0,0,0,0,588000.0
4531,2014,8,Wallingford,3,15,0,30,0,604000.0
4532,2015,8,Wallingford,2,17,0,46,0,676800.0
4533,2010,9,Wallingford,5,8,5,41,1,494100.0
4534,2011,9,Wallingford,5,10,6,43,0,483000.0
4535,2012,9,Wallingford,6,14,0,59,1,516000.0
4536,2013,9,Wallingford,0,0,0,0,0,590400.0
4537,2014,9,Wallingford,1,9,0,36,1,604800.0
4538,2015,9,Wallingford,2,26,0,38,0,681700.0
4539,2010,10,Wallingford,2,14,5,42,1,495600.0
4540,2011,10,Wallingford,1,9,3,39,2,484000.0
4541,2012,10,Wallingford,2,10,2,26,0,521000.0
4542,2013,10,Wallingford,0,15,0,39,0,592900.0
4543,2014,10,Wallingford,6,15,0,29,0,608600.0
4544,2010,11,Wallingford,5,6,3,43,2,497000.0
4545,2011,11,Wallingford,2,12,1,21,0,482600.0
4546,2012,11,Wallingford,2,12,3,39,1,527600.0
4547,2013,11,Wallingford,4,15,0,30,3,596800.0
4548,2014,11,Wallingford,1,13,1,28,3,613100.0
4549,2010,12,Wallingford,2,14,2,28,0,497900.0
4550,2011,12,Wallingford,1,10,1,33,0,480700.0
4551,2012,12,Wallingford,1,9,4,32,0,533600.0
4552,2013,12,Wallingford,3,18,0,25,1,599600.0
4553,2014,12,Wallingford,0,17,0,21,0,615300.0
4554,2010,1,Wedgwood,0,0,0,0,0,435600.0
4555,2011,1,Wedgwood,4,6,0,8,0,406400.0
4556,2012,1,Wedgwood,2,3,1,7,1,420400.0
4557,2013,1,Wedgwood,1,8,1,12,0,458800.0
4558,2014,1,Wedgwood,0,11,0,8,0,489500.0
4559,2015,1,Wedgwood,1,9,0,6,0,536700.0
4560,2010,2,Wedgwood,0,0,0,0,0,434400.0
4561,2011,2,Wedgwood,1,3,1,4,0,405600.0
4562,2012,2,Wedgwood,2,8,1,11,0,424500.0
4563,2013,2,Wedgwood,1,9,0,6,0,463300.0
4564,2014,2,Wedgwood,0,4,0,4,0,493300.0
4565,2015,2,Wedgwood,0,6,0,8,0,541900.0
4566,2010,3,Wedgwood,0,0,0,0,0,432400.0
4567,2011,3,Wedgwood,0,4,1,4,0,404400.0
4568,2012,3,Wedgwood,5,8,2,7,0,428400.0
4569,2013,3,Wedgwood,0,0,0,0,0,469200.0
4570,2014,3,Wedgwood,0,7,1,11,0,496800.0
4571,2015,3,Wedgwood,0,7,0,8,0,550900.0
4572,2010,4,Wedgwood,0,0,0,0,0,429100.0
4573,2011,4,Wedgwood,1,7,1,6,1,402600.0
4574,2012,4,Wedgwood,4,6,1,10,0,431500.0
4575,2013,4,Wedgwood,0,0,0,0,0,477800.0
4576,2014,4,Wedgwood,2,9,0,11,0,500400.0
4577,2015,4,Wedgwood,0,7,0,2,0,562300.0
4578,2010,5,Wedgwood,0,0,0,0,0,426300.0
4579,2011,5,Wedgwood,3,4,0,13,0,402100.0
4580,2012,5,Wedgwood,4,5,0,12,0,435800.0
4581,2013,5,Wedgwood,0,0,0,0,0,484200.0
4582,2014,5,Wedgwood,3,9,1,12,0,504100.0
4583,2015,5,Wedgwood,0,7,0,7,1,571700.0
4584,2010,6,Wedgwood,0,0,0,0,0,422800.0
4585,2011,6,Wedgwood,2,7,0,15,0,403100.0
4586,2012,6,Wedgwood,5,8,0,17,1,442700.0
4587,2013,6,Wedgwood,0,0,0,0,0,486300.0
4588,2014,6,Wedgwood,2,11,1,5,0,507600.0
4589,2015,6,Wedgwood,0,10,0,10,1,578100.0
4590,2010,7,Wedgwood,1,2,3,6,1,419200.0
4591,2011,7,Wedgwood,1,8,0,17,0,403600.0
4592,2012,7,Wedgwood,1,5,1,25,0,448400.0
4593,2013,7,Wedgwood,0,0,0,0,0,486500.0
4594,2014,7,Wedgwood,0,10,0,13,0,510100.0
4595,2015,7,Wedgwood,2,10,0,24,0,587200.0
4596,2010,8,Wedgwood,1,9,0,24,0,415900.0
4597,2011,8,Wedgwood,1,7,0,18,0,404700.0
4598,2012,8,Wedgwood,2,4,0,19,0,451600.0
4599,2013,8,Wedgwood,0,0,0,0,0,484100.0
4600,2014,8,Wedgwood,0,0,0,12,0,513800.0
4601,2015,8,Wedgwood,2,10,0,14,0,595400.0
4602,2010,9,Wedgwood,1,3,1,18,0,413200.0
4603,2011,9,Wedgwood,0,4,0,12,0,408200.0
4604,2012,9,Wedgwood,1,9,0,12,0,451600.0
4605,2013,9,Wedgwood,0,0,0,0,0,481800.0
4606,2014,9,Wedgwood,1,4,0,6,0,518100.0
4607,2015,9,Wedgwood,3,5,0,8,0,601400.0
4608,2010,10,Wedgwood,1,10,0,12,0,410200.0
4609,2011,10,Wedgwood,4,8,0,7,0,412800.0
4610,2012,10,Wedgwood,1,8,3,13,2,450300.0
4611,2013,10,Wedgwood,3,3,0,6,0,482700.0
4612,2014,10,Wedgwood,2,3,0,6,2,522900.0
4613,2010,11,Wedgwood,0,5,0,16,2,408600.0
4614,2011,11,Wedgwood,2,5,0,6,0,416200.0
4615,2012,11,Wedgwood,5,6,0,10,3,450300.0
4616,2013,11,Wedgwood,0,4,0,6,0,485100.0
4617,2014,11,Wedgwood,1,12,0,6,0,527700.0
4618,2010,12,Wedgwood,0,0,0,5,0,407800.0
4619,2011,12,Wedgwood,3,6,0,9,2,418200.0
4620,2012,12,Wedgwood,0,9,3,6,0,453700.0
4621,2013,12,Wedgwood,0,9,0,5,0,487000.0
4622,2014,12,Wedgwood,2,5,0,4,0,531500.0
4623,2010,1,West Queen Anne,0,0,0,0,0,572100.0
4624,2011,1,West Queen Anne,3,4,0,8,0,563100.0
4625,2012,1,West Queen Anne,1,3,0,8,0,534400.0
4626,2013,1,West Queen Anne,3,5,0,9,0,592500.0
4627,2014,1,West Queen Anne,0,5,0,6,0,664000.0
4628,2015,1,West Queen Anne,0,4,0,13,0,703300.0
4629,2010,2,West Queen Anne,0,0,0,0,0,572600.0
4630,2011,2,West Queen Anne,1,1,0,6,0,561500.0
4631,2012,2,West Queen Anne,1,1,0,10,0,533700.0
4632,2013,2,West Queen Anne,0,5,0,12,0,599700.0
4633,2014,2,West Queen Anne,0,9,0,4,0,671600.0
4634,2015,2,West Queen Anne,1,9,0,10,0,701400.0
4635,2010,3,West Queen Anne,0,0,0,0,0,568200.0
4636,2011,3,West Queen Anne,3,7,0,6,1,562100.0
4637,2012,3,West Queen Anne,2,1,0,5,0,537200.0
4638,2013,3,West Queen Anne,0,0,0,0,0,604800.0
4639,2014,3,West Queen Anne,1,2,1,9,0,677900.0
4640,2015,3,West Queen Anne,3,3,1,3,0,703800.0
4641,2010,4,West Queen Anne,0,0,0,0,0,562300.0
4642,2011,4,West Queen Anne,8,5,0,6,1,562300.0
4643,2012,4,West Queen Anne,0,1,0,11,0,543000.0
4644,2013,4,West Queen Anne,0,0,0,0,0,610900.0
4645,2014,4,West Queen Anne,0,3,1,10,0,683000.0
4646,2015,4,West Queen Anne,0,5,0,12,0,708200.0
4647,2010,5,West Queen Anne,0,0,0,0,0,559800.0
4648,2011,5,West Queen Anne,7,5,2,7,0,559200.0
4649,2012,5,West Queen Anne,7,3,0,15,0,547800.0
4650,2013,5,West Queen Anne,0,0,0,0,0,621500.0
4651,2014,5,West Queen Anne,2,4,0,14,0,685400.0
4652,2015,5,West Queen Anne,1,5,1,10,0,713700.0
4653,2010,6,West Queen Anne,0,0,0,0,0,558700.0
4654,2011,6,West Queen Anne,5,3,1,10,0,554500.0
4655,2012,6,West Queen Anne,0,2,0,15,0,552700.0
4656,2013,6,West Queen Anne,0,0,0,0,0,633300.0
4657,2014,6,West Queen Anne,2,2,0,20,1,686600.0
4658,2015,6,West Queen Anne,0,8,0,12,0,720100.0
4659,2010,7,West Queen Anne,0,3,1,8,0,556000.0
4660,2011,7,West Queen Anne,2,14,0,16,0,550600.0
4661,2012,7,West Queen Anne,6,5,0,21,0,559300.0
4662,2013,7,West Queen Anne,0,0,0,0,0,641200.0
4663,2014,7,West Queen Anne,1,4,0,12,0,687200.0
4664,2015,7,West Queen Anne,2,4,0,16,0,729200.0
4665,2010,8,West Queen Anne,4,5,1,11,0,555200.0
4666,2011,8,West Queen Anne,2,8,1,13,0,547500.0
4667,2012,8,West Queen Anne,2,5,0,17,0,567000.0
4668,2013,8,West Queen Anne,0,0,0,0,0,642800.0
4669,2014,8,West Queen Anne,0,8,2,23,0,689400.0
4670,2015,8,West Queen Anne,2,6,0,12,0,737000.0
4671,2010,9,West Queen Anne,0,6,0,7,0,557100.0
4672,2011,9,West Queen Anne,1,0,0,12,1,545100.0
4673,2012,9,West Queen Anne,0,0,0,7,0,573500.0
4674,2013,9,West Queen Anne,0,0,0,0,0,642400.0
4675,2014,9,West Queen Anne,1,2,1,10,0,694700.0
4676,2015,9,West Queen Anne,0,10,0,4,0,743200.0
4677,2010,10,West Queen Anne,1,1,1,14,1,561000.0
4678,2011,10,West Queen Anne,1,4,2,12,0,543200.0
4679,2012,10,West Queen Anne,4,2,1,4,2,577800.0
4680,2013,10,West Queen Anne,4,6,0,4,0,646100.0
4681,2014,10,West Queen Anne,1,7,0,10,0,700000.0
4682,2010,11,West Queen Anne,1,6,3,9,0,564400.0
4683,2011,11,West Queen Anne,3,0,0,7,0,540700.0
4684,2012,11,West Queen Anne,2,2,3,12,0,582000.0
4685,2013,11,West Queen Anne,3,3,0,8,1,651500.0
4686,2014,11,West Queen Anne,1,7,0,3,1,702600.0
4687,2010,12,West Queen Anne,1,2,0,10,0,565600.0
4688,2011,12,West Queen Anne,0,5,0,5,1,537900.0
4689,2012,12,West Queen Anne,2,5,1,10,0,586200.0
4690,2013,12,West Queen Anne,1,1,0,7,0,656500.0
4691,2014,12,West Queen Anne,0,6,0,11,1,703600.0
4692,2010,1,West Woodland,0,0,0,0,0,394000.0
4693,2011,1,West Woodland,2,6,5,16,0,378500.0
4694,2012,1,West Woodland,1,2,1,30,1,371700.0
4695,2013,1,West Woodland,2,4,3,36,0,417200.0
4696,2014,1,West Woodland,3,8,0,27,1,467600.0
4697,2015,1,West Woodland,3,4,2,23,1,496200.0
4698,2010,2,West Woodland,0,0,0,0,0,397000.0
4699,2011,2,West Woodland,0,5,3,18,0,378100.0
4700,2012,2,West Woodland,2,6,3,23,1,371700.0
4701,2013,2,West Woodland,3,3,1,28,0,423200.0
4702,2014,2,West Woodland,3,4,2,19,2,470300.0
4703,2015,2,West Woodland,2,8,2,29,1,500500.0
4704,2010,3,West Woodland,0,0,0,0,0,397900.0
4705,2011,3,West Woodland,0,2,1,10,0,376600.0
4706,2012,3,West Woodland,3,6,1,22,0,373200.0
4707,2013,3,West Woodland,0,0,0,0,0,429000.0
4708,2014,3,West Woodland,3,5,2,17,0,473100.0
4709,2015,3,West Woodland,1,6,1,38,0,511200.0
4710,2010,4,West Woodland,0,0,0,0,0,397100.0
4711,2011,4,West Woodland,4,3,4,24,1,374700.0
4712,2012,4,West Woodland,1,1,2,25,3,375900.0
4713,2013,4,West Woodland,0,0,0,0,0,434800.0
4714,2014,4,West Woodland,2,8,1,29,1,475300.0
4715,2015,4,West Woodland,6,4,1,37,2,523400.0
4716,2010,5,West Woodland,0,0,0,0,0,395700.0
4717,2011,5,West Woodland,0,2,1,25,1,373700.0
4718,2012,5,West Woodland,2,4,1,24,0,379600.0
4719,2013,5,West Woodland,0,0,0,0,0,440800.0
4720,2014,5,West Woodland,2,5,1,23,0,475100.0
4721,2015,5,West Woodland,6,6,2,37,2,530700.0
4722,2010,6,West Woodland,0,0,0,0,0,393200.0
4723,2011,6,West Woodland,2,3,2,28,0,372300.0
4724,2012,6,West Woodland,2,3,1,34,0,384000.0
4725,2013,6,West Woodland,0,0,0,0,0,446100.0
4726,2014,6,West Woodland,4,5,0,42,1,477200.0
4727,2015,6,West Woodland,1,7,0,44,1,534300.0
4728,2010,7,West Woodland,3,1,2,25,0,389800.0
4729,2011,7,West Woodland,1,2,3,30,1,370500.0
4730,2012,7,West Woodland,2,4,6,50,1,389600.0
4731,2013,7,West Woodland,0,0,0,0,0,450300.0
4732,2014,7,West Woodland,1,8,2,33,0,480400.0
4733,2015,7,West Woodland,5,4,0,41,2,538800.0
4734,2010,8,West Woodland,5,8,12,38,1,387300.0
4735,2011,8,West Woodland,0,8,1,27,0,370100.0
4736,2012,8,West Woodland,5,6,0,55,0,395400.0
4737,2013,8,West Woodland,0,0,0,0,0,454000.0
4738,2014,8,West Woodland,3,7,0,22,0,482500.0
4739,2015,8,West Woodland,2,9,2,44,4,538800.0
4740,2010,9,West Woodland,1,6,3,34,0,385100.0
4741,2011,9,West Woodland,5,2,3,30,0,370800.0
4742,2012,9,West Woodland,3,2,4,22,1,400000.0
4743,2013,9,West Woodland,0,0,0,1,0,456900.0
4744,2014,9,West Woodland,1,1,0,22,0,483400.0
4745,2015,9,West Woodland,4,5,1,36,1,537100.0
4746,2010,10,West Woodland,1,7,5,25,0,383400.0
4747,2011,10,West Woodland,4,4,5,22,2,371300.0
4748,2012,10,West Woodland,1,3,4,34,1,403400.0
4749,2013,10,West Woodland,3,5,0,19,2,459600.0
4750,2014,10,West Woodland,2,9,0,26,1,486400.0
4751,2010,11,West Woodland,2,7,3,25,1,381600.0
4752,2011,11,West Woodland,1,3,0,13,1,371600.0
4753,2012,11,West Woodland,1,8,1,18,0,407400.0
4754,2013,11,West Woodland,0,3,0,28,0,461700.0
4755,2014,11,West Woodland,4,2,3,18,1,490500.0
4756,2010,12,West Woodland,1,5,6,19,0,379800.0
4757,2011,12,West Woodland,2,5,3,19,2,371700.0
4758,2012,12,West Woodland,3,3,4,22,0,412000.0
4759,2013,12,West Woodland,0,7,1,31,0,464900.0
4760,2014,12,West Woodland,4,7,0,21,1,493200.0
4761,2010,1,Westlake,0,0,0,0,0,347300.0
4762,2011,1,Westlake,1,13,1,5,0,325900.0
4763,2012,1,Westlake,0,4,0,4,0,308700.0
4764,2013,1,Westlake,2,6,0,5,1,338500.0
4765,2014,1,Westlake,1,1,0,2,0,380300.0
4766,2015,1,Westlake,0,1,0,0,0,406400.0
4767,2010,2,Westlake,0,0,0,0,0,345400.0
4768,2011,2,Westlake,1,3,0,0,0,325000.0
4769,2012,2,Westlake,1,2,0,2,0,312500.0
4770,2013,2,Westlake,0,3,0,8,0,342200.0
4771,2014,2,Westlake,0,4,0,1,0,383600.0
4772,2015,2,Westlake,0,2,0,2,0,405600.0
4773,2010,3,Westlake,0,0,0,0,0,343000.0
4774,2011,3,Westlake,0,6,0,0,0,322600.0
4775,2012,3,Westlake,0,0,2,5,0,317500.0
4776,2013,3,Westlake,0,0,0,0,0,344500.0
4777,2014,3,Westlake,0,5,0,6,0,385600.0
4778,2015,3,Westlake,1,3,0,5,0,411600.0
4779,2010,4,Westlake,0,0,0,0,0,341000.0
4780,2011,4,Westlake,2,1,0,8,0,318200.0
4781,2012,4,Westlake,0,0,0,2,0,321600.0
4782,2013,4,Westlake,0,0,0,0,0,344500.0
4783,2014,4,Westlake,0,2,0,7,0,390800.0
4784,2015,4,Westlake,0,5,0,3,0,423400.0
4785,2010,5,Westlake,0,0,0,0,0,339600.0
4786,2011,5,Westlake,1,2,0,2,0,314100.0
4787,2012,5,Westlake,0,0,0,3,1,323800.0
4788,2013,5,Westlake,0,0,0,0,0,344000.0
4789,2014,5,Westlake,1,1,0,2,0,398400.0
4790,2015,5,Westlake,0,3,0,11,0,433500.0
4791,2010,6,Westlake,0,0,0,0,0,338400.0
4792,2011,6,Westlake,0,1,0,2,0,313500.0
4793,2012,6,Westlake,0,1,0,6,0,326900.0
4794,2013,6,Westlake,0,0,0,0,0,344000.0
4795,2014,6,Westlake,0,6,0,8,0,404500.0
4796,2015,6,Westlake,0,4,0,6,0,437200.0
4797,2010,7,Westlake,0,1,0,5,0,337700.0
4798,2011,7,Westlake,0,1,0,7,0,313500.0
4799,2012,7,Westlake,0,2,0,10,0,329500.0
4800,2013,7,Westlake,0,0,0,0,0,343500.0
4801,2014,7,Westlake,1,9,0,8,0,407700.0
4802,2015,7,Westlake,1,5,0,4,0,441400.0
4803,2010,8,Westlake,1,7,1,11,0,336500.0
4804,2011,8,Westlake,1,2,0,10,0,312300.0
4805,2012,8,Westlake,2,2,0,6,2,329900.0
4806,2013,8,Westlake,0,0,0,0,0,345700.0
4807,2014,8,Westlake,0,3,0,4,0,408200.0
4808,2015,8,Westlake,0,6,0,11,0,446600.0
4809,2010,9,Westlake,0,10,2,13,0,335200.0
4810,2011,9,Westlake,0,0,0,1,0,311600.0
4811,2012,9,Westlake,0,5,0,9,1,329800.0
4812,2013,9,Westlake,0,0,0,0,0,351100.0
4813,2014,9,Westlake,0,2,0,2,0,408100.0
4814,2015,9,Westlake,1,3,0,6,0,451800.0
4815,2010,10,Westlake,1,1,0,7,0,333200.0
4816,2011,10,Westlake,0,1,0,4,0,312300.0
4817,2012,10,Westlake,0,0,0,7,0,332300.0
4818,2013,10,Westlake,1,3,0,6,0,357100.0
4819,2014,10,Westlake,0,5,0,1,0,409100.0
4820,2010,11,Westlake,1,1,0,2,1,329400.0
4821,2011,11,Westlake,0,2,0,4,0,310600.0
4822,2012,11,Westlake,1,5,0,5,0,335900.0
4823,2013,11,Westlake,0,2,0,5,0,363400.0
4824,2014,11,Westlake,0,1,0,5,0,409400.0
4825,2010,12,Westlake,1,3,1,5,0,326600.0
4826,2011,12,Westlake,0,1,0,3,0,308700.0
4827,2012,12,Westlake,1,3,0,3,0,337600.0
4828,2013,12,Westlake,1,0,0,3,0,372200.0
4829,2014,12,Westlake,0,3,0,3,0,407700.0
4830,2010,1,Whittier Heights,0,0,0,0,0,419100.0
4831,2011,1,Whittier Heights,1,2,0,13,0,406500.0
4832,2012,1,Whittier Heights,0,0,5,4,0,400000.0
4833,2013,1,Whittier Heights,0,5,0,2,1,452700.0
4834,2014,1,Whittier Heights,0,4,1,8,0,491000.0
4835,2015,1,Whittier Heights,0,1,1,5,3,535400.0
4836,2010,2,Whittier Heights,0,0,0,0,0,420300.0
4837,2011,2,Whittier Heights,0,0,0,3,1,406400.0
4838,2012,2,Whittier Heights,1,1,0,12,0,401800.0
4839,2013,2,Whittier Heights,5,4,3,3,1,458600.0
4840,2014,2,Whittier Heights,3,4,0,4,1,494300.0
4841,2015,2,Whittier Heights,1,1,0,8,1,536800.0
4842,2010,3,Whittier Heights,0,0,0,0,0,420600.0
4843,2011,3,Whittier Heights,0,2,1,2,0,406000.0
4844,2012,3,Whittier Heights,1,2,2,5,0,402600.0
4845,2013,3,Whittier Heights,0,0,0,0,0,465100.0
4846,2014,3,Whittier Heights,0,3,1,1,0,497200.0
4847,2015,3,Whittier Heights,0,2,0,7,0,543200.0
4848,2010,4,Whittier Heights,0,0,0,0,0,419500.0
4849,2011,4,Whittier Heights,1,3,1,6,0,404700.0
4850,2012,4,Whittier Heights,2,2,1,8,0,404500.0
4851,2013,4,Whittier Heights,0,0,0,0,0,470400.0
4852,2014,4,Whittier Heights,0,1,0,3,0,499300.0
4853,2015,4,Whittier Heights,1,3,0,5,0,553000.0
4854,2010,5,Whittier Heights,0,0,0,0,0,416800.0
4855,2011,5,Whittier Heights,2,5,0,6,0,402800.0
4856,2012,5,Whittier Heights,0,2,0,10,0,410600.0
4857,2013,5,Whittier Heights,0,0,0,0,0,472400.0
4858,2014,5,Whittier Heights,0,2,0,14,1,502600.0
4859,2015,5,Whittier Heights,0,2,2,8,0,559900.0
4860,2010,6,Whittier Heights,0,0,0,0,0,413300.0
4861,2011,6,Whittier Heights,0,9,1,7,0,402000.0
4862,2012,6,Whittier Heights,1,3,0,9,0,420200.0
4863,2013,6,Whittier Heights,0,0,0,0,0,473400.0
4864,2014,6,Whittier Heights,2,4,0,4,1,508200.0
4865,2015,6,Whittier Heights,1,3,0,9,0,562700.0
4866,2010,7,Whittier Heights,0,3,0,7,0,410800.0
4867,2011,7,Whittier Heights,0,6,1,14,0,400300.0
4868,2012,7,Whittier Heights,0,0,1,9,0,429700.0
4869,2013,7,Whittier Heights,0,0,0,0,0,474600.0
4870,2014,7,Whittier Heights,0,7,0,12,0,512300.0
4871,2015,7,Whittier Heights,3,6,0,10,0,568100.0
4872,2010,8,Whittier Heights,1,7,2,13,0,409900.0
4873,2011,8,Whittier Heights,1,5,0,12,0,397900.0
4874,2012,8,Whittier Heights,3,2,2,8,0,437400.0
4875,2013,8,Whittier Heights,0,0,0,0,0,476100.0
4876,2014,8,Whittier Heights,0,6,0,13,0,515900.0
4877,2015,8,Whittier Heights,0,1,0,13,0,572500.0
4878,2010,9,Whittier Heights,0,2,3,12,0,409000.0
4879,2011,9,Whittier Heights,0,3,2,6,0,396100.0
4880,2012,9,Whittier Heights,1,2,1,7,1,440900.0
4881,2013,9,Whittier Heights,0,0,0,0,0,480100.0
4882,2014,9,Whittier Heights,1,2,0,7,0,519200.0
4883,2015,9,Whittier Heights,0,2,0,4,0,575300.0
4884,2010,10,Whittier Heights,0,0,2,5,0,407800.0
4885,2011,10,Whittier Heights,2,1,3,7,0,396200.0
4886,2012,10,Whittier Heights,1,2,1,7,1,440600.0
4887,2013,10,Whittier Heights,0,10,0,7,0,484900.0
4888,2014,10,Whittier Heights,1,5,0,10,2,524100.0
4889,2010,11,Whittier Heights,0,0,3,7,0,407400.0
4890,2011,11,Whittier Heights,2,2,0,3,0,397100.0
4891,2012,11,Whittier Heights,0,6,0,7,0,441500.0
4892,2013,11,Whittier Heights,0,4,0,4,0,487700.0
4893,2014,11,Whittier Heights,1,2,1,8,0,529600.0
4894,2010,12,Whittier Heights,0,2,0,5,1,407400.0
4895,2011,12,Whittier Heights,1,1,1,9,0,398400.0
4896,2012,12,Whittier Heights,1,4,0,5,0,446400.0
4897,2013,12,Whittier Heights,0,5,0,7,0,489200.0
4898,2014,12,Whittier Heights,0,5,0,7,0,533200.0
4899,2010,1,Windermere,0,0,0,0,0,827500.0
